City_Id,City_Name,City_Name_Ar,Zone_Id,Zone_Name,Zone_Name_Ar,District_Id,District_Name,District_Name_Ar,Pickup_Availability,DropOff_Availability,Zone_Hub_Code,District_Hub_Code,District_FM_Hub_Code
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,dagq4H7srRud,La Vista,لا ڤيستا,IvT7fXlQB1,La Vista,لا ڤيستا,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,WaqlYAhvXKAX,Deplo,دبلو,qN0IFjg2Wm,Deplo,دبلو,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,f3It2ZBhxAYQ,Sea Shell,سي شيل,pE7cbaqb--,Sea Shell,سي شيل,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,K8xmXOfYlAp,North Coast,الساحل الشمالي,S-lcbGq2mZ0,North Coast,الساحل الشمالي,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,jppnmJ5HYcpk,Kilo 26-Mohandessin Village,قريه المهندسين - الكيلو 26,SPb07gi6wgyn,Kilo 26-Mohandessin Village,قريه المهندسين - الكيلو 26,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,IH6T9lw2Bh87,Kilo 32-Fakr elbehaar Village,قريه فخر البحار للقوات المسلحه بسيدي كرير - الكيلو 32,kZxlpS3uCp25,Kilo 32-Fakr elbehaar Village,قريه فخر البحار للقوات المسلحه بسيدي كرير - الكيلو 32,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,HCKucDBVbhuu,Kilo 43- sedi Kerir Village,قريه سيدي كرير للقوات المسلحه - الكيلو 34,tzwLokd9VzNd,Kilo 43- sedi Kerir Village,قريه سيدي كرير للقوات المسلحه - الكيلو 34,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,FpzflBSkysnC,Kilo 43- Lolola Village,قريه لءلءه كرير - كيلو 34,syUCYb4xUXil,Kilo 43- Lolola Village,قريه لءلءه كرير - كيلو 34,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,9SYSN5pKtiWX,Kilo 35- Sedra Village,قريه سيدرا سيدي كرير - الكيلو 35,ZWDNXkpH1erc,Kilo 35- Sedra Village,قريه سيدرا سيدي كرير - الكيلو 35,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,qwNVJKdAVbpF,Kilo 36- Amoon Village,قريه امون - الكيلو 36,qLYYq5mdvPTd,Kilo 36- Amoon Village,قريه امون - الكيلو 36,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,p6TPM6KJ2ppl,Kilo 38- Daila Village,قريه داليا - الكيلو 38,99vGBw7XNTat,Kilo 38- Daila Village,قريه داليا - الكيلو 38,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,kaXglXp18w3e,Kilo 39-Miyorka Village,قريه مايوركا - الكيلو 39,BTDiES0ZTFul,Kilo 39-Miyorka Village,قريه مايوركا - الكيلو 39,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,cgy6c84SSD72,Kilo 39- Misr ta3meer Village,قريه مصر للتعمير - الكيلو 39,vamP1zspHKdo,Kilo 39- Misr ta3meer Village,قريه مصر للتعمير - الكيلو 39,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,snu79LwDr9M3,Kilo 39-Karir Lagoon Village,قريه كرير لاجون- الكيلو 39,FCQz60VYqC75,Kilo 39-Karir Lagoon Village,قريه كرير لاجون- الكيلو 39,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,rxD0WPzBSaRU,Kilo 40- Faurouz Village,قريه الفيروز - الكيلو 40,PnB0Ffz9sXBY,Kilo 40- Faurouz Village,قريه الفيروز - الكيلو 40,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,0xHGtrdhqtZY,Kilo 40- Al-Sarab village,قريه السراب – شاطء ميراج - الكيلو 40,XeLqPiEqnkyZ,Kilo 40- Al-Sarab village,قريه السراب – شاطء ميراج - الكيلو 40,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,miEXpqlt2miD,Kilo 40-Fathallah market,فتح الله جمله ماركت سيدي كرير - الكيلو 40,MrGvjJfvja3G,Kilo 40-Fathallah market,فتح الله جمله ماركت سيدي كرير - الكيلو 40,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,yYsOlDdcykWd,Kilo 41-Kerir Gardens Village,قريه كرير جاردنز - الكيلو 41,fNfS0mReFH5K,Kilo 41-Kerir Gardens Village,قريه كرير جاردنز - الكيلو 41,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,TKbqayHO3vz7,Kilo 41- Shouruk Village,قريه الشروق - الكيلو 41,qonxSPcE2uEa,Kilo 41- Shouruk Village,قريه الشروق - الكيلو 41,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,lU46Vxp6tDBJ,Kilo 43- Atteba Village,قريه الاطباء - الكيلو 43,14poBkkbNEuS,Kilo 43- Atteba Village,قريه الاطباء - الكيلو 43,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,mZdDxyB9grmP,Kilo 43-Lotus Village,قريه اللوتس للمحامين - الكيلو 43,mAKRGGhxzmch,Kilo 43-Lotus Village,قريه اللوتس للمحامين - الكيلو 43,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,uFxErfOZzEwP,Kilo 44-Cairo University Village,قريه جامعه القاهره - الكيلو 44,nFFW7hErY6pJ,Kilo 44-Cairo University Village,قريه جامعه القاهره - الكيلو 44,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,A37l6I57Ei53,Kilo 45-Diplomats Village 1,قريه الدبلوماسيين 1- الكيلو 45,oGhin4uUN2ma,Kilo 45-Diplomats Village 1,قريه الدبلوماسيين 1- الكيلو 45,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,BCwZNvV0wfN4,Kilo 45-Ramsis Village,"قريه رمسيس	الكيلو 45",9maAyLk3UXMA,Kilo 45-Ramsis Village,"قريه رمسيس	الكيلو 45",TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,te28he6xcNOC,Kilo 47-Golden betch Village,"قريه جولدن بيتش	الكيلو 47",MtC7iSJVlBNW,Kilo 47-Golden betch Village,"قريه جولدن بيتش	الكيلو 47",TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,doI6yz6pDAB2,Kilo 49-Vienous 1 Village,"قريه فينوس 1	الكيلو 49",vxsgbFp1WwMy,Kilo 49-Vienous 1 Village,"قريه فينوس 1	الكيلو 49",TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,jGGP3RgErbZ2,Kilo 50- Vienous 2 Village,"قريه فينوس 2	الكيلو 50",ZaKfKrg9Elsr,Kilo 50- Vienous 2 Village,"قريه فينوس 2	الكيلو 50",TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,XtDb4z1P5ShP,Kilo 50-Hillio beatch Village,"قريه هليو بيتش	الكيلو 50",gYCkHPcsN1mf,Kilo 50-Hillio beatch Village,"قريه هليو بيتش	الكيلو 50",TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,sIYdIXFlAuEv,Kilo 51-Marikya Village,"قريه مراقيا	الكيلو 51",QhhYDCzjhbxQ,Kilo 51-Marikya Village,"قريه مراقيا	الكيلو 51",TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,SLTWG7ubUqSB,Kilo 52-Iberotel Borg Al Arab Hotel,فندق ابروتيل برج العرب (هيلتون برج العرب سابقا)        الكيلو 52,A6FB6qc6Lk99,Kilo 52-Iberotel Borg Al Arab Hotel,فندق ابروتيل برج العرب (هيلتون برج العرب سابقا)        الكيلو 52,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,VMYDXY7a7zAn,Kilo 53-Zoomrda Village,قريه زمرده - الكيلو 53,g7leyWiahHMA,Kilo 53-Zoomrda Village,قريه زمرده - الكيلو 53,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,DnDICCbeXUtH,Kilo 56-Granada Village\r\n,قريه غرناطه - الكيلو 56,0GiMK5hegM6M,Kilo 56-Granada Village\r\n,قريه غرناطه - الكيلو 56,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,sDc2D6rxIeup,Kilo 56-Rozana Resort Village,قريه روزانا ريزورت - الكيلو 56,dRXehb491ren,Kilo 56-Rozana Resort Village,قريه روزانا ريزورت - الكيلو 56,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,m1Tkw22ZTEP9,Kilo 57-Valencia Village,قريه فالنسيا - الكيلو 57,sKooYQMpx2w5,Kilo 57-Valencia Village,قريه فالنسيا - الكيلو 57,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,gLAYvrd1NXiQ,Kilo 57-Diana Beach Village,قريه ديانا بيتش - الكيلو 57,4KTDd0BowS0m,Kilo 57-Diana Beach Village,قريه ديانا بيتش - الكيلو 57,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,KBwBoukTzly0,Kilo 57-Diplomats Village 2,قريه الدبلوماسيين 2 - الكيلو 57,xH3VXlS1veZ5,Kilo 57-Diplomats Village 2,قريه الدبلوماسيين 2 - الكيلو 57,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,eKh6cMtgjkMG,Kilo 58-La Jolie Plage Tourist Village,قريه لاجولي بلاج السياحيه - الكيلو 58,OwmDxD1lKesU,Kilo 58-La Jolie Plage Tourist Village,قريه لاجولي بلاج السياحيه - الكيلو 58,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,pb0K82NapBXR,Kilo 58-Heidi Village,قريه هايدي - الكيلو 58,CTzlnsHUbWUN,Kilo 58-Heidi Village,قريه هايدي - الكيلو 58,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,5O3v2sZKdhyg,Kilo 59-Riviera Village,قريه الريفيرا - الكيلو 59,yUSo3TdpvKbg,Kilo 59-Riviera Village,قريه الريفيرا - الكيلو 59,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,NnqFbpI8J5xo,Kilo 59-Tiba Rose North Coast Village,قريه تيبا روز الساحل الشمالي (دار الدفاع الجوي الساحل الشمالي) - الكيلو 60,gjXLJZ1tzAt1,Kilo 59-Tiba Rose North Coast Village,قريه تيبا روز الساحل الشمالي (دار الدفاع الجوي الساحل الشمالي) - الكيلو 60,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,UnySpj4FofIF,Kilo 62-Salsabil Village,قريه سلسبيل - الكيلو 62,9hE86WgHgfME,Kilo 62-Salsabil Village,قريه سلسبيل - الكيلو 62,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,8ly9KWjZYY35,Kilo 62-Al Marwa Village,قريه المروه - الكيلو 62,0sg1KdH42e6z,Kilo 62-Al Marwa Village,قريه المروه - الكيلو 62,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,IGSEwoYKkiLp,Kilo 62-The village of Duaa al-Sama'a - the farmers,قريه دعاء السماء – الزراعيين - الكيلو 62,O1B8C1UQnN6W,Kilo 62-The village of Duaa al-Sama'a - the farmers,قريه دعاء السماء – الزراعيين - الكيلو 62,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,u8PwPs5OdRtq,Kilo 63-Tahiti Village,قريه تاهيتي – جنوب الطريق - الكيلو 63,GNPIZlNemrHh,Kilo 63-Tahiti Village,قريه تاهيتي – جنوب الطريق - الكيلو 63,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,VJ5SnWIYPh5T,Kilo 63-Traders Village,قريه التجاريين بالساحل الشمالي - الكيلو 63,6xrdDTXS0IxV,Kilo 63-Traders Village,قريه التجاريين بالساحل الشمالي - الكيلو 63,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,IdeMRp6nJKqW,Kilo 64-Nice Village 2,قريه نيس 2 - الكيلو 64,vN3YD0cIchh0,Kilo 64-Nice Village 2,قريه نيس 2 - الكيلو 64,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,NsY0mHmPlDiA,Kilo 64-Nice Village 1,قريه نيس 1- الكيلو 64,HH9QBiKRrQDl,Kilo 64-Nice Village 1,قريه نيس 1- الكيلو 64,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,G90Rlw62CLBU,Kilo 65-Al Balah Village,قريه البلاح - الكيلو 65,ESFgNHgnMlXM,Kilo 65-Al Balah Village,قريه البلاح - الكيلو 65,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,ct4Knsx5IpBg,Kilo 65-Suez Canal Village,قريه قناه السويس        الكيلو 65,KcsjU3ziasVc,Kilo 65-Suez Canal Village,قريه قناه السويس        الكيلو 65,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,5APPwyvpj0Ec,Kilo 66-Marbella Village,قريه ماربيلا - الكيلو 66,32WT3LkI63iR,Kilo 66-Marbella Village,قريه ماربيلا - الكيلو 66,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,bvBnw1Bmlclr,Kilo 67-Elrwaad Village,قريه الرواد - الكيلو 67,zkTpu6QJgqgy,Kilo 67-Elrwaad Village,قريه الرواد - الكيلو 67,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,tyL7Tlm6DrAh,Kilo 68-Palm Beach Village,قريه بالم بيتش - الكيلو 68,hdURIs7QBXhS,Kilo 68-Palm Beach Village,قريه بالم بيتش - الكيلو 68,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,72iueUqpJSL5,Kilo 69-Karawan Village,قريه الكروان - الكيلو 69,7M05c9J47AmM,Kilo 69-Karawan Village,قريه الكروان - الكيلو 69,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,7DlrT2OZiON4,Kilo 69-Marseille Village,قريه مارسيليا - الكيلو 69,RWLi16s4ZYNQ,Kilo 69-Marseille Village,قريه مارسيليا - الكيلو 69,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,2Ccse8bjw10i,Kilo 69-Arab League Village,قريه جامعه الدول العربيه - الكيلو 69,pcB3YgHlnzZ3,Kilo 69-Arab League Village,قريه جامعه الدول العربيه - الكيلو 69,TRUE,TRUE,,,
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,L26JuATYrOQv,Kilo 70-Kasabianka Village,قريه كازابيانكا - الكيلو 70,qmHOp0Hrftxx,Kilo 70-Kasabianka Village,قريه كازابيانكا - الكيلو 70,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,IeltkkE6Arhw,Kilo 70-Marseille Resort,منتجع مارسيليا - الكيلو 70 (جنوب الطريق),whNVgRFZQeeQ,Kilo 70-Marseille Resort,منتجع مارسيليا - الكيلو 70 (جنوب الطريق),TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,ZIp0c69JQGFT,Kilo 71-Marseille Beach Village 3,قريه مارسيليا بيتش 3 - الكيلو 71,4ZJvw0OHFGYm,Kilo 71-Marseille Beach Village 3,قريه مارسيليا بيتش 3 - الكيلو 71,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,ZPO1NRPs31y4,Kilo 71-Al Rawda Village,قريه الروضه - الكيلو 71,Gs8YiJhcWGdU,Kilo 71-Al Rawda Village,قريه الروضه - الكيلو 71,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,rWA6B4J2Zd3J,Kilo 72-New Mamoura Village,قريه المعموره الجديده - الكيلو 72,1yXRxI7hDyXo,Kilo 72-New Mamoura Village,قريه المعموره الجديده - الكيلو 72,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,6b91Y25WJ688,Kilo 72-Ain Shams University Village,قريه جامعه عين شمس - الكيلو 72,uNtgTYC0lB7F,Kilo 72-Ain Shams University Village,قريه جامعه عين شمس - الكيلو 72,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,bzst4pn2jj95,Kilo 72-Mina Village 4,قريه مينا 4 - الكيلو 72,4lcfAcMdADC4,Kilo 72-Mina Village 4,قريه مينا 4 - الكيلو 72,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,mdHeJZibfEDz,Kilo 73-Marseille Beach Village 2,قريه مارسيليا بيتش 2 - الكيلو 73,1iPDarpFTm0T,Kilo 73-Marseille Beach Village 2,قريه مارسيليا بيتش 2 - الكيلو 73,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,aSPLNih39OoF,Kilo 73-Bella Mira village,قريه بيلا ميرا - الكيلو 73,69OVaLdBYOhX,Kilo 73-Bella Mira village,قريه بيلا ميرا - الكيلو 73,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,udPZz8bd2XNH,Kilo 73-Bungalows Resort,منتجع بانجلوز - الكيلو 73,IwusyHfRNm0n,Kilo 73-Bungalows Resort,منتجع بانجلوز - الكيلو 73,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,2Nlzb3owqFeI,Kilo 74-Nice Village 4,قريه نيس 4 - الكيلو 74,xGVDMsLM1e13,Kilo 74-Nice Village 4,قريه نيس 4 - الكيلو 74,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,jJcgOz8pyHNM,Kilo 75-Green Village (San Giovanni),قريه جرين (سان جيوفاني) - الكيلو 75,aR3v44Fyn7le,Kilo 75-Green Village (San Giovanni),قريه جرين (سان جيوفاني) - الكيلو 75,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,9DDaL3jQI0Kq,Kilo 75-Dimora Resort,منتجع ديمورا الساحل الشمالي - الكيلو 75,SxEvD6oLpLFn,Kilo 75-Dimora Resort,منتجع ديمورا الساحل الشمالي - الكيلو 75,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,6PNNBQCQ1QlS,Kilo 75-Marseille Beach Village 1,قريه مارسيليا بيتش 1 - الكيلو 75,vFQjji1AhOuQ,Kilo 75-Marseille Beach Village 1,قريه مارسيليا بيتش 1 - الكيلو 75,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,3BIlHf3zxezO,Kilo 75-White Sand Village,قريهوايت ساند - الكيلو 75,lbAls8ajZlo2,Kilo 75-White Sand Village,قريهوايت ساند - الكيلو 75,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,dKEINiNBWGOB,Kilo 76-Nice Village 3,قريه نيس 3 - كيلو 76,IwVEhZUJrkcw,Kilo 76-Nice Village 3,قريه نيس 3 - كيلو 76,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,B52kC5iYap0T,Kilo 76-Marina Village Mohandessin,قريه مارينا المهندسين - الكيلو 76,PybUn1acxEWg,Kilo 76-Marina Village Mohandessin,قريه مارينا المهندسين - الكيلو 76,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,pQq8nuSHrBkP,Kilo 76-Mina Village 3,قريه مينا 3 - كيلو 76,AP3UMRVWXjlB,Kilo 76-Mina Village 3,قريه مينا 3 - كيلو 76,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,snBGNFvAuqu4,Kilo 76-Panorama Beach Village,قريه بانوراما بيتش - الكيلو 76,r7Yo8AWX8WWa,Kilo 76-Panorama Beach Village,قريه بانوراما بيتش - الكيلو 76,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,bUIN8wU0j3NL,Kilo 77-Aida Beach Hotel,فندق شاطء عايده - وكيلو 77,UKemSOpdomyw,Kilo 77-Aida Beach Hotel,فندق شاطء عايده - وكيلو 77,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,kfK3kcByyZNV,Kilo 78-Water Valley Village,قريه ووتر فالي الساحل الشمالي - الكيلو 78,7NzVo6ffUSan,Kilo 78-Water Valley Village,قريه ووتر فالي الساحل الشمالي - الكيلو 78,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,ym5R8AztXQlr,Kilo 78-Agadir village,قريه اغادير - الكيلو 78,PiS44dvniMdD,Kilo 78-Agadir village,قريه اغادير - الكيلو 78,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,Fd8CNX6Tm30Z,Kilo 78-Remas village,قريه ريماس - الكيلو 78,RDuPzys2xvrf,Kilo 78-Remas village,قريه ريماس - الكيلو 78,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,KkkLjHuJjN2W,Kilo 79-Montazah Village,قريه المنتزه الساحل الشمالي - وكيلو 79,ssoNOWyCVac4,Kilo 79-Montazah Village,قريه المنتزه الساحل الشمالي - وكيلو 79,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,RT8cXk63Djos,Kilo 81-Carthage Village,قريه قرطاج الساحل الشمالي - الكيلو 81,ztEmmMEVRFs0,Kilo 81-Carthage Village,قريه قرطاج الساحل الشمالي - الكيلو 81,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,SKSo1AKn56Eg,Kilo 82-Badr Village,قريه بدر - الكيلو 82,ftRO5gRgekv8,Kilo 82-Badr Village,قريه بدر - الكيلو 82,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,gJHPYwLxB93h,Kilo 82-Zahran City Park,زهران سيتي بارك - كيلو 82,DWRlD85UwBQr,Kilo 82-Zahran City Park,زهران سيتي بارك - كيلو 82,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,DikceRj2x5Eg,Kilo 82-Bio Bella Village,قريه بيو بيلا الساحل الشمالي - الكيلو 82,3Ip9sbgamG6J,Kilo 82-Bio Bella Village,قريه بيو بيلا الساحل الشمالي - الكيلو 82,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,Q0nVTwc0e2JH,Kilo 82-Rotondo village,قريه روتوندو الساحل الشمالي - الكيلو 82,LfBxaLONMgKM,Kilo 82-Rotondo village,قريه روتوندو الساحل الشمالي - الكيلو 82,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,FW3sGlUMAyEH,Kilo 82-Santorini village,قريه سانتوريني الساحل الشمالي كيلو 82,XR4itVCQAj3u,Kilo 82-Santorini village,قريه سانتوريني الساحل الشمالي كيلو 82,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,xNkGB6FqNKc0,Kilo 82-Tai Bay Village,قريهتاي باي الكيلو 82,q9VxPuK5Y6KG,Kilo 82-Tai Bay Village,قريهتاي باي الكيلو 82,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,iA1ptf1sf5wS,Kilo 82-Journalists Village,قريه الصحفيين الكيلو 82,EyirZuklI4lv,Kilo 82-Journalists Village,قريه الصحفيين الكيلو 82,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,uKntYtkYk0al,Kilo 83-Virginia Village,قريه ڤيرچينيا كيلو 83,zBV5qGBEf54H,Kilo 83-Virginia Village,قريه ڤيرچينيا كيلو 83,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,K1s8wgfCmpmj,Kilo 84-El narges Village,قريه النرجس الكيلو 84,sDsF3QEsxhQ9,Kilo 84-El narges Village,قريه النرجس الكيلو 84,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,ktkUfwr6LcvW,Kilo 84-Moria Village,قريه موريا الكيلو 84,Mdhx8tanVIUz,Kilo 84-Moria Village,قريه موريا الكيلو 84,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,MuEKuz2cU7Uf,Kilo 85-El zohour village,قريه الزهور وكيلو 85,rcE6tjI4PvgV,Kilo 85-El zohour village,قريه الزهور وكيلو 85,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,cuAJjbacpL8Z,Kilo 85-Mina Village 1,قريه مينا 1 الكيلو 85,a28ZDRluhhqo,Kilo 85-Mina Village 1,قريه مينا 1 الكيلو 85,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,qe7yFBBnd1fr,Kilo 85-Mina Village 2,قريه مينا 2 كيلو 85,COqXYeGTqgqF,Kilo 85-Mina Village 2,قريه مينا 2 كيلو 85,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,GrgJkfYqX2rx,Kilo 86-Cleopatra village,قريه كليوباترا الكيلو 86,DLrRJ2OUOJMZ,Kilo 86-Cleopatra village,قريه كليوباترا الكيلو 86,TRUE,TRUE,MATROUH,,MATROUH
2hGtNLfRgqGrJjnW9,North Coast,الساحل الشمالي,AgeKZk5UwgkC,Kilo 87-Marina Sunshine Village,قريه مارينا صن شاين وكيلو 87,2KUd3zB5Q5jq,Kilo 87-Marina Sunshine Village,قريه مارينا صن شاين وكيلو 87,TRUE,TRUE,MATROUH,,MATROUH
